steps, health, gold, time, win
285, -60, 60, 160, 0
278, -57, 150, 157, 0
511, -25, 30, 284, 0
510, -27, 10, 327, 0
944, 735, 150, 523, 1
788, 915, 120, 459, 1
433, -34, 50, 234, 0
550, -25, 210, 325, 0
601, 432, 470, 322, 1
569, -39, 40, 339, 0
291, -62, 80, 162, 0
103, -55, 0, 55, 0
157, -91, 60, 91, 0
1044, 1473, 110, 609, 1
716, 1468, 120, 403, 1
119, -64, 0, 64, 0
246, -29, 10, 129, 0
532, 1755, 110, 303, 1
235, -26, 10, 126, 0
268, -42, 0, 142, 0
198, -7, 0, 107, 0
445, 1015, 190, 238, 1
574, -31, 10, 331, 0
260, -40, 0, 140, 0
308, -68, 30, 168, 0
272, -44, 40, 144, 0
173, -92, 0, 92, 0
76, -41, 0, 41, 0
760, -10, 300, 461, 0
252, -30, 0, 130, 0
334, -87, 110, 187, 0
415, -17, 90, 217, 0
456, -45, 0, 245, 0
834, -57, 340, 518, 0
1148, 1864, 140, 663, 1
94, -66, 0, 66, 0
123, -71, 0, 71, 0
250, -38, 0, 138, 0
165, -88, 0, 88, 0
167, -89, 50, 89, 0
360, -96, 40, 196, 0
324, -75, 30, 175, 0
173, -94, 0, 94, 0
259, -43, 0, 143, 0
208, -12, 0, 112, 0
525, 119, 350, 290, 1
326, -76, 0, 176, 0
428, -37, 20, 237, 0
778, -70, 50, 470, 0
221, -17, 70, 117, 0
294, -61, 60, 161, 0
631, 855, 130, 346, 1
345, -90, 0, 190, 0
1367, 2062, 680, 796, 1
140, -76, 0, 76, 0
381, -14, 220, 214, 0
511, -77, 10, 277, 0
411, -27, 120, 227, 0
470, -66, 110, 266, 0
1396, -60, 10, 860, 0
183, -15, 0, 115, 0
536, -17, 10, 317, 0
418, -36, 50, 236, 0
405, 786, 120, 222, 1
819, -75, 20, 475, 0
1721, -80, 20, 1041, 0
303, -70, 0, 170, 0
212, -11, 0, 111, 0
785, 628, 200, 434, 1
190, -4, 50, 104, 0
139, -82, 0, 82, 0
199, -7, 110, 107, 0
245, -42, 60, 142, 0
618, 2531, 130, 347, 1
360, -101, 20, 201, 0
738, 482, 170, 419, 1
298, -70, 120, 170, 0
201, -6, 10, 106, 0
421, -27, 70, 227, 0
496, 578, 460, 277, 1
912, -52, 10, 552, 0
257, -47, 0, 147, 0
163, -91, 0, 91, 0
98, -55, 0, 55, 0
416, -27, 60, 227, 0
220, -17, 50, 117, 0
417, 569, 120, 232, 1
404, -23, 90, 223, 0
370, -11, 60, 211, 0
276, -57, 0, 157, 0
393, -17, 0, 217, 0
2056, -1, 40, 1228, 0
556, 946, 270, 305, 1
386, -8, 60, 208, 0
618, 172, 160, 355, 1
478, -78, 0, 278, 0
734, 803, 850, 415, 1
534, -10, 40, 310, 0
313, -76, 10, 176, 0
244, -32, 20, 132, 0
375, -10, 360, 210, 0
242, -24, 0, 124, 0
584, 1122, 110, 329, 1
731, 1213, 370, 388, 1
225, -26, 0, 126, 0
1203, 345, 370, 716, 1
218, -21, 0, 121, 0
281, -62, 0, 162, 0
108, -59, 0, 59, 0
89, -49, 0, 49, 0
537, -1, 30, 313, 0
539, 2662, 240, 304, 1
860, -45, 360, 520, 0
632, 58, 300, 343, 1
142, -76, 0, 76, 0
359, -99, 30, 199, 0
220, -18, 0, 118, 0
202, -9, 0, 109, 0
92, -59, 0, 59, 0
405, -26, 110, 226, 0
474, -23, 30, 273, 0
296, -69, 10, 169, 0
166, -90, 0, 90, 0
300, -74, 10, 174, 0
348, -94, 30, 194, 0
213, -12, 0, 112, 0
402, -23, 110, 223, 0
225, -27, 0, 127, 0
797, -82, 10, 482, 0
232, -25, 0, 125, 0
393, -14, 30, 214, 0
367, -42, 60, 193, 0
139, -75, 0, 75, 0
461, -74, 0, 274, 0
485, -6, 20, 260, 0
517, -85, 210, 285, 0
276, -56, 30, 156, 0
269, -51, 0, 151, 0
539, -43, 100, 294, 0
221, -23, 0, 123, 0
742, -33, 10, 433, 0
125, -66, 0, 66, 0
181, -1, 0, 101, 0
328, -79, 190, 179, 0
151, -86, 0, 86, 0
114, -62, 0, 62, 0
454, -58, 40, 258, 0
624, 719, 250, 335, 1
324, -69, 70, 169, 0
172, -90, 0, 90, 0
575, 3740, 400, 316, 1
713, 613, 410, 398, 1
171, -99, 0, 99, 0
421, -49, 180, 249, 0
744, 1051, 1330, 415, 1
143, -77, 0, 77, 0
318, -75, 0, 175, 0
722, 1571, 150, 399, 1
602, -82, 20, 332, 0
667, 352, 260, 362, 1
178, -1, 50, 101, 0
693, -9, 90, 409, 0
163, -92, 0, 92, 0
361, -1, 0, 201, 0
86, -45, 0, 45, 0
854, 1733, 1030, 485, 1
282, -52, 220, 152, 0
326, -80, 40, 180, 0
395, -36, 80, 236, 0
705, 1479, 550, 374, 1
486, -1, 240, 301, 0
184, -1, 0, 101, 0
330, -86, 0, 186, 0
1139, 1989, 310, 684, 1
338, -83, 180, 183, 0
490, -72, 30, 272, 0
173, -92, 0, 92, 0
355, -94, 120, 194, 0
373, -2, 20, 202, 0
1107, 1460, 360, 650, 1
134, -69, 0, 69, 0
314, -79, 30, 179, 0
330, -82, 0, 182, 0
344, -89, 70, 189, 0
695, 309, 440, 392, 1
337, -80, 60, 180, 0
222, -14, 0, 114, 0
342, -96, 60, 196, 0
261, -40, 0, 140, 0
426, -45, 90, 245, 0
320, -72, 40, 172, 0
309, -78, 0, 178, 0
335, -80, 0, 180, 0
297, -79, 30, 179, 0
308, -79, 0, 179, 0
116, -68, 0, 68, 0
507, -1, 70, 301, 0
337, -82, 0, 182, 0
181, -1, 60, 101, 0
206, -12, 0, 112, 0
260, -40, 50, 140, 0
206, -11, 30, 111, 0
655, -31, 260, 363, 0
295, -67, 20, 167, 0
235, -26, 0, 126, 0
314, -75, 110, 175, 0
380, -12, 110, 212, 0
187, -1, 0, 101, 0
393, -8, 50, 208, 0
320, -69, 10, 169, 0
414, -28, 20, 228, 0
81, -44, 0, 44, 0
1428, 1180, 130, 845, 1
994, 459, 540, 571, 1
284, -59, 0, 159, 0
542, -16, 20, 316, 0
188, -1, 0, 101, 0
138, -75, 0, 75, 0
206, -12, 60, 112, 0
531, -3, 150, 303, 0
180, -1, 0, 101, 0
189, -6, 70, 106, 0
479, 1539, 120, 262, 1
363, -14, 20, 214, 0
185, -1, 0, 101, 0
304, -63, 110, 163, 0
364, -3, 0, 203, 0
325, -79, 20, 179, 0
561, -35, 20, 335, 0
213, -12, 0, 112, 0
325, -76, 60, 176, 0
477, -78, 180, 278, 0
228, -26, 60, 126, 0
83, -43, 0, 43, 0
736, 1310, 310, 431, 1
226, -21, 0, 121, 0
71, -36, 0, 36, 0
182, -97, 0, 97, 0
409, -23, 30, 223, 0
782, 571, 460, 431, 1
177, -94, 20, 94, 0
177, -1, 0, 101, 0
262, -41, 140, 141, 0
370, -101, 40, 202, 0
1468, -3, 30, 903, 0
277, -58, 0, 158, 0
1583, -1, 40, 1001, 0
665, -93, 20, 393, 0
780, 1819, 240, 449, 1
363, -96, 0, 196, 0
542, -37, 630, 307, 0
183, -1, 0, 101, 0
187, -6, 0, 106, 0
423, -74, 410, 239, 0
361, -1, 0, 201, 0
531, -48, 50, 303, 0
201, -8, 0, 108, 0
290, -56, 160, 156, 0
439, -4, 90, 259, 0
307, -65, 90, 165, 0
472, -58, 0, 258, 0
406, -27, 50, 227, 0
713, 1474, 240, 382, 1
458, -57, 40, 257, 0
224, -19, 0, 119, 0
257, -37, 0, 137, 0
262, -42, 50, 142, 0
304, -62, 0, 162, 0
333, -84, 0, 184, 0
282, -53, 110, 153, 0
292, -60, 0, 160, 0
476, -71, 0, 271, 0
719, 2201, 210, 402, 1
550, -1, 0, 301, 0
322, -79, 0, 179, 0
510, -100, 0, 300, 0
188, -1, 0, 101, 0
246, -35, 40, 135, 0
94, -50, 0, 50, 0
856, -30, 10, 530, 0
484, -84, 40, 284, 0
373, -3, 20, 203, 0
175, -94, 0, 94, 0
116, -61, 0, 61, 0
487, -66, 70, 266, 0
332, -80, 240, 180, 0
213, -10, 0, 110, 0
186, -97, 0, 97, 0
149, -80, 0, 80, 0
281, -52, 120, 152, 0
115, -64, 0, 64, 0
1232, -42, 290, 742, 0
1006, -24, 0, 624, 0
398, -25, 70, 225, 0
302, -69, 40, 169, 0
742, -18, 360, 439, 0
214, -24, 0, 124, 0
449, -42, 240, 242, 0
194, -1, 0, 101, 0
259, -40, 0, 140, 0
377, -14, 210, 214, 0
517, -26, 30, 286, 0
123, -69, 0, 69, 0
288, -55, 230, 155, 0
202, -13, 140, 113, 0
727, -14, 160, 415, 0
288, -69, 50, 169, 0
847, -7, 40, 507, 0
230, -22, 30, 122, 0
200, -5, 60, 105, 0
537, -1, 90, 301, 0
567, 493, 280, 308, 1
337, -87, 30, 187, 0
235, -26, 0, 126, 0
317, -70, 50, 170, 0
515, -4, 10, 311, 0
932, 6030, 130, 521, 1
605, 1722, 470, 336, 1
227, -24, 0, 124, 0
432, -39, 100, 239, 0
304, -62, 0, 162, 0
353, -97, 10, 197, 0
674, -16, 10, 366, 0
518, 725, 180, 287, 1
686, 1048, 1260, 377, 1
76, -45, 0, 45, 0
475, -62, 20, 262, 0
188, -1, 0, 101, 0
292, -72, 140, 172, 0
382, -9, 0, 209, 0
168, -91, 20, 91, 0
384, -15, 0, 215, 0
681, -93, 20, 393, 0
136, -73, 0, 73, 0
188, -101, 0, 101, 0
206, -13, 0, 113, 0
231, -24, 0, 124, 0
612, 1766, 230, 345, 1
378, -15, 20, 215, 0
121, -67, 0, 67, 0
824, 1090, 130, 461, 1
330, -33, 50, 183, 0
492, -91, 60, 292, 0
504, -32, 80, 295, 0
176, -96, 40, 96, 0
295, -68, 70, 168, 0
518, 1177, 460, 277, 1
307, -72, 0, 172, 0
248, -30, 0, 130, 0
277, -59, 0, 159, 0
275, -57, 60, 157, 0
570, -2, 500, 320, 0
745, 318, 110, 450, 1
403, -15, 0, 215, 0
87, -47, 0, 47, 0
217, -20, 0, 120, 0
396, -1, 20, 212, 0
793, 1668, 440, 438, 1
277, -58, 10, 158, 0
635, -55, 30, 355, 0
216, -22, 0, 122, 0
294, -64, 20, 164, 0
144, -87, 0, 87, 0
857, 1111, 130, 490, 1
493, 488, 290, 268, 1
297, -60, 0, 160, 0
430, -47, 10, 247, 0
823, 47, 490, 454, 1
689, -101, 320, 403, 0
221, -16, 10, 116, 0
379, -5, 70, 205, 0
274, -49, 0, 149, 0
297, -69, 0, 169, 0
277, -51, 50, 151, 0
333, -80, 30, 180, 0
699, -98, 10, 398, 0
351, -90, 30, 190, 0
335, -94, 90, 194, 0
572, 1442, 260, 315, 1
711, -96, 30, 399, 0
103, -54, 0, 54, 0
234, -33, 0, 133, 0
100, -54, 0, 54, 0
349, -89, 40, 189, 0
448, -61, 40, 261, 0
358, -100, 210, 204, 0
211, -17, 0, 117, 0
278, -46, 0, 146, 0
798, -88, 440, 460, 0
533, -76, 380, 290, 0
440, -53, 20, 253, 0
232, -32, 0, 132, 0
559, -4, 550, 307, 0
260, -43, 80, 143, 0
255, -37, 0, 137, 0
354, -101, 120, 201, 0
704, -101, 40, 401, 0
290, -66, 20, 166, 0
694, 217, 400, 391, 1
490, -69, 270, 269, 0
383, -18, 90, 218, 0
739, 2302, 350, 402, 1
232, -29, 0, 129, 0
159, -84, 0, 84, 0
259, -39, 0, 139, 0
204, -9, 100, 109, 0
324, -69, 110, 169, 0
292, -64, 0, 164, 0
287, -58, 0, 158, 0
139, -81, 0, 81, 0
590, 1092, 380, 313, 1
280, -56, 0, 156, 0
306, -64, 30, 164, 0
594, 697, 290, 331, 1
349, -91, 60, 191, 0
589, -28, 770, 344, 0
399, -22, 30, 222, 0
351, -85, 40, 185, 0
453, -63, 10, 263, 0
402, -47, 140, 222, 0
293, -72, 30, 172, 0
382, -21, 0, 221, 0
743, 1699, 120, 402, 1
222, -20, 130, 120, 0
412, -37, 0, 237, 0
252, -37, 0, 137, 0
192, -7, 0, 107, 0
580, 84, 330, 327, 1
210, -10, 10, 110, 0
318, -85, 20, 185, 0
329, -96, 30, 196, 0
395, -28, 30, 228, 0
373, -4, 10, 204, 0
302, -64, 110, 164, 0
158, -84, 110, 84, 0
651, 948, 430, 358, 1
305, -68, 0, 168, 0
394, -23, 100, 223, 0
288, -59, 120, 159, 0
264, -44, 0, 144, 0
130, -80, 0, 80, 0
208, -11, 110, 111, 0
216, -23, 0, 123, 0
188, -101, 40, 101, 0
264, -39, 100, 139, 0
165, -1, 0, 101, 0
628, 652, 470, 349, 1
235, -31, 80, 131, 0
737, 1125, 140, 428, 1
286, -63, 120, 163, 0
203, -10, 40, 110, 0
469, -98, 140, 254, 0
247, -42, 30, 142, 0
373, -101, 100, 201, 0
515, -12, 60, 312, 0
528, -5, 140, 305, 0
841, 556, 270, 476, 1
269, -51, 20, 151, 0
323, -81, 80, 181, 0
308, -72, 30, 172, 0
246, -35, 50, 135, 0
286, -53, 0, 153, 0
309, -72, 210, 172, 0
672, -1, 30, 401, 0
212, -15, 0, 115, 0
328, -72, 190, 172, 0
819, 638, 170, 474, 1
197, -7, 30, 107, 0
245, -31, 0, 131, 0
445, 2364, 180, 244, 1
374, -14, 30, 214, 0
89, -45, 10, 45, 0
353, -88, 10, 188, 0
181, -1, 0, 101, 0
115, -61, 0, 61, 0
237, -40, 130, 140, 0
237, -30, 0, 130, 0
324, -78, 10, 178, 0
761, 0, 450, 434, 1
393, -23, 70, 223, 0
151, -86, 0, 86, 0
242, -34, 30, 134, 0
194, -1, 20, 101, 0
184, -101, 0, 101, 0
532, -95, 20, 295, 0
364, -2, 290, 202, 0
448, -46, 70, 246, 0
325, -88, 0, 188, 0
305, -68, 0, 168, 0
282, -56, 10, 156, 0
320, -71, 200, 172, 0
709, 1753, 140, 402, 1
896, 942, 330, 523, 1
681, 1026, 110, 378, 1
149, -78, 10, 78, 0
341, -95, 10, 195, 0
264, -47, 10, 147, 0
287, -59, 30, 159, 0
370, -4, 250, 204, 0
251, -33, 80, 133, 0
196, -9, 60, 109, 0
272, -57, 60, 157, 0
184, -1, 0, 101, 0
566, 1907, 480, 309, 1
385, -18, 120, 218, 0
218, -15, 50, 115, 0
406, -27, 140, 227, 0
386, -8, 0, 208, 0
127, -65, 0, 65, 0
280, -37, 150, 152, 0
255, -40, 60, 140, 0
228, -22, 30, 122, 0
625, 261, 300, 348, 1
312, -81, 0, 181, 0
216, -16, 90, 116, 0
252, -33, 70, 133, 0
304, -59, 10, 159, 0
121, -75, 0, 75, 0
365, -98, 0, 198, 0
128, -68, 0, 68, 0
420, -40, 60, 240, 0
174, -92, 0, 92, 0
405, -27, 90, 227, 0
248, -42, 0, 142, 0
430, -58, 10, 258, 0
204, -16, 0, 116, 0
366, -2, 100, 202, 0
392, -10, 370, 210, 0
223, -26, 90, 126, 0
182, -2, 0, 102, 0
430, -47, 30, 247, 0
403, -37, 50, 237, 0
160, -88, 50, 88, 0
593, -51, 120, 354, 0
200, -10, 0, 110, 0
1043, 1496, 280, 606, 1
715, -64, 160, 414, 0
220, -20, 100, 120, 0
721, 1257, 470, 408, 1
631, -66, 150, 366, 0
851, -90, 230, 498, 0
535, -22, 410, 288, 0
611, 1163, 250, 348, 1
243, -32, 20, 132, 0
99, -51, 10, 51, 0
667, -67, 450, 384, 0
244, -37, 0, 137, 0
286, -58, 100, 158, 0
243, -30, 80, 130, 0
544, -28, 40, 328, 0
282, -51, 110, 151, 0
307, -74, 90, 174, 0
309, -75, 20, 175, 0
318, -76, 50, 176, 0
332, -89, 90, 189, 0
230, -30, 0, 130, 0
1089, 2579, 210, 636, 1
281, -56, 0, 156, 0
204, -6, 40, 106, 0
193, -7, 0, 107, 0
436, -41, 0, 241, 0
453, -67, 40, 267, 0
227, -24, 130, 124, 0
632, 1464, 900, 339, 1
232, -28, 10, 128, 0
380, -9, 300, 209, 0
183, -1, 0, 101, 0
284, -54, 10, 154, 0
131, -69, 0, 69, 0
314, -76, 0, 176, 0
290, -54, 0, 154, 0
214, -16, 0, 116, 0
322, -73, 0, 173, 0
331, -84, 0, 184, 0
119, -67, 0, 67, 0
230, -25, 20, 125, 0
493, 733, 160, 268, 1
597, 88, 270, 332, 1
1344, 4122, 130, 799, 1
755, -75, 270, 441, 0
289, -55, 0, 155, 0
276, -64, 70, 164, 0
283, -56, 0, 156, 0
449, -51, 20, 251, 0
511, 326, 270, 292, 1
190, -1, 0, 101, 0
411, -48, 0, 248, 0
260, -40, 0, 140, 0
305, -61, 90, 161, 0
478, -69, 430, 269, 0
270, -42, 180, 142, 0
513, -1, 150, 301, 0
545, -16, 40, 316, 0
85, -44, 0, 44, 0
161, -87, 0, 87, 0
223, -20, 10, 120, 0
571, -1, 80, 326, 0
374, -9, 0, 209, 0
267, -44, 50, 144, 0
210, -11, 130, 111, 0
391, -42, 50, 242, 0
210, -14, 10, 114, 0
184, -94, 0, 94, 0
474, -52, 90, 252, 0
351, -101, 100, 201, 0
529, 762, 110, 296, 1
533, -50, 30, 300, 0
240, -25, 0, 125, 0
341, -92, 130, 192, 0
366, -8, 50, 208, 0
146, -79, 0, 79, 0
286, -58, 0, 158, 0
456, -41, 0, 241, 0
177, -1, 0, 101, 0
164, -88, 60, 88, 0
326, -82, 0, 182, 0
445, -38, 40, 238, 0
157, -90, 0, 90, 0
207, -11, 0, 111, 0
111, -61, 0, 61, 0
194, -11, 0, 111, 0
261, -38, 40, 138, 0
124, -66, 0, 66, 0
805, -16, 180, 466, 0
193, -6, 0, 106, 0
350, -1, 10, 201, 0
1845, 1684, 160, 1124, 1
296, -62, 10, 162, 0
321, -73, 150, 173, 0
350, -1, 0, 201, 0
123, -71, 0, 71, 0
256, -40, 0, 140, 0
471, -78, 10, 278, 0
251, -35, 20, 135, 0
602, 1822, 230, 329, 1
692, 1408, 190, 399, 1
165, -86, 0, 86, 0
234, -23, 0, 123, 0
213, -20, 0, 120, 0
290, -53, 30, 153, 0
336, -81, 30, 181, 0
387, -17, 200, 217, 0
346, -86, 40, 186, 0
302, -64, 50, 164, 0
840, -15, 50, 515, 0
250, -43, 30, 143, 0
274, -48, 60, 148, 0
524, -1, 10, 302, 0
296, -60, 50, 160, 0
183, -99, 0, 99, 0
269, -46, 0, 146, 0
164, -92, 0, 92, 0
655, 1273, 400, 384, 1
300, -69, 0, 169, 0
792, 220, 170, 439, 1
282, -46, 170, 157, 0
326, -77, 120, 177, 0
638, -78, 40, 378, 0
369, -46, 100, 197, 0
477, -49, 180, 267, 0
719, -68, 140, 420, 0
221, -12, 130, 117, 0
789, 1797, 560, 442, 1
139, -74, 0, 74, 0
845, 2027, 110, 480, 1
235, -27, 100, 127, 0
732, 1663, 370, 403, 1
405, -28, 60, 228, 0
549, -17, 10, 320, 0
109, -58, 0, 58, 0
498, 1331, 180, 277, 1
258, -35, 110, 135, 0
718, 1032, 220, 395, 1
364, -6, 0, 206, 0
424, -38, 20, 238, 0
164, -91, 0, 91, 0
359, -1, 10, 201, 0
210, -12, 20, 112, 0
303, -64, 130, 164, 0
94, -57, 10, 57, 0
226, -23, 0, 123, 0
759, 598, 410, 406, 1
816, 56, 340, 467, 1
112, -63, 30, 63, 0
347, -98, 10, 198, 0
242, -31, 0, 131, 0
296, -61, 130, 161, 0
284, -52, 50, 152, 0
249, -45, 60, 145, 0
144, -81, 0, 81, 0
127, -77, 0, 77, 0
292, -58, 30, 158, 0
949, 3608, 110, 544, 1
185, -1, 10, 101, 0
671, -66, 170, 377, 0
435, -29, 180, 229, 0
180, -1, 0, 101, 0
208, -24, 0, 124, 0
314, -74, 0, 174, 0
364, -97, 50, 197, 0
653, 1170, 560, 338, 1
563, -34, 20, 334, 0
1030, 145, 110, 607, 1
284, -54, 0, 154, 0
617, 1205, 120, 346, 1
788, 1344, 240, 457, 1
258, -37, 50, 137, 0
386, -10, 110, 210, 0
186, -1, 0, 101, 0
317, -80, 60, 180, 0
234, -27, 0, 127, 0
761, -82, 10, 433, 0
184, -1, 0, 101, 0
530, -37, 210, 294, 0
495, -93, 0, 293, 0
312, -74, 160, 174, 0
520, -99, 80, 299, 0
337, -75, 420, 179, 0
901, -30, 40, 530, 0
80, -44, 0, 44, 0
96, -50, 0, 50, 0
535, -98, 30, 298, 0
104, -56, 0, 56, 0
609, -38, 30, 338, 0
486, -84, 10, 284, 0
396, -25, 0, 225, 0
299, -66, 90, 166, 0
523, 725, 240, 284, 1
261, -46, 60, 146, 0
853, 2874, 490, 478, 1
381, -12, 10, 212, 0
184, -1, 40, 101, 0
134, -75, 0, 75, 0
610, 1818, 170, 333, 1
630, 254, 370, 367, 1
287, -55, 0, 155, 0
345, -90, 60, 190, 0
188, -1, 0, 101, 0
292, -70, 20, 170, 0
406, -27, 0, 227, 0
305, -70, 0, 170, 0
264, -41, 0, 141, 0
881, -19, 120, 525, 0
352, -1, 0, 201, 0
110, -59, 0, 59, 0
138, -72, 0, 72, 0
551, 6, 190, 310, 1
304, -68, 10, 168, 0
385, -24, 40, 224, 0
242, -32, 0, 132, 0
581, -33, 130, 333, 0
280, -53, 0, 153, 0
611, -66, 20, 366, 0
296, -64, 50, 164, 0
162, -88, 0, 88, 0
301, -69, 0, 169, 0
439, -55, 60, 255, 0
344, -91, 50, 191, 0
372, -8, 0, 208, 0
83, -46, 0, 46, 0
111, -60, 0, 60, 0
260, -37, 20, 137, 0
192, -11, 0, 111, 0
123, -64, 0, 64, 0
1069, -21, 570, 650, 0
712, 915, 290, 401, 1
422, -71, 210, 226, 0
246, -29, 40, 129, 0
548, 507, 130, 295, 1
311, -66, 10, 166, 0
465, -50, 0, 250, 0
655, 2693, 260, 362, 1
469, -56, 40, 256, 0
263, -38, 0, 138, 0
153, -86, 0, 86, 0
678, 21, 460, 381, 1
296, -71, 0, 171, 0
540, -5, 90, 305, 0
293, -63, 0, 163, 0
233, -34, 0, 134, 0
774, -58, 20, 461, 0
676, 3060, 290, 373, 1
742, 658, 670, 401, 1
320, -79, 70, 179, 0
959, 2947, 130, 566, 1
214, -17, 0, 117, 0
250, -35, 60, 135, 0
557, 2546, 460, 306, 1
504, -77, 70, 277, 0
704, -3, 210, 414, 0
318, -74, 0, 174, 0
745, 8, 220, 438, 1
94, -53, 0, 53, 0
432, -44, 170, 244, 0
226, -17, 30, 117, 0
77, -40, 0, 40, 0
756, 1187, 600, 417, 1
112, -59, 0, 59, 0
108, -57, 30, 57, 0
240, -31, 10, 131, 0
317, -81, 60, 181, 0
352, -91, 100, 191, 0
502, 830, 280, 281, 1
262, -45, 110, 145, 0
626, 1073, 370, 347, 1
205, -14, 10, 114, 0
310, -77, 20, 177, 0
756, -45, 10, 445, 0
334, -88, 20, 188, 0
271, -54, 30, 154, 0
954, -47, 30, 558, 0
716, -1, 330, 401, 0
118, -63, 0, 63, 0
81, -43, 0, 43, 0
258, -38, 0, 138, 0
368, -12, 20, 212, 0
559, -1, 120, 308, 0
412, -46, 0, 246, 0
322, -73, 200, 173, 0
174, -94, 0, 94, 0
275, -44, 10, 144, 0
377, -12, 0, 212, 0
116, -72, 0, 72, 0
294, -56, 80, 156, 0
376, -13, 50, 213, 0
223, -22, 240, 122, 0
83, -44, 0, 44, 0
186, -97, 0, 97, 0
190, -12, 0, 112, 0
113, -65, 0, 65, 0
252, -37, 0, 137, 0
262, -42, 190, 142, 0
773, 4363, 170, 438, 1
291, -66, 20, 166, 0
189, -1, 0, 101, 0
164, -100, 0, 100, 0
196, -5, 0, 105, 0
344, -99, 20, 199, 0
176, -97, 0, 97, 0
313, -68, 70, 168, 0
169, -92, 0, 92, 0
141, -77, 0, 77, 0
280, -47, 90, 147, 0
271, -47, 0, 147, 0
338, -87, 80, 187, 0
230, -25, 100, 125, 0
644, -95, 220, 395, 0
676, 329, 280, 373, 1
797, -36, 160, 489, 0
574, 2520, 250, 329, 1
166, -88, 0, 88, 0
280, -49, 50, 149, 0
183, -5, 0, 105, 0
336, -90, 90, 190, 0
349, -4, 10, 204, 0
301, -74, 70, 174, 0
109, -58, 0, 58, 0
227, -24, 0, 124, 0
194, -8, 0, 108, 0
965, -83, 40, 583, 0
125, -70, 0, 70, 0
177, -1, 0, 101, 0
629, 666, 150, 356, 1
102, -61, 0, 61, 0
277, -51, 20, 151, 0
575, 1439, 280, 312, 1
151, -83, 0, 83, 0
275, -54, 20, 154, 0
213, -9, 90, 109, 0
288, -59, 0, 159, 0
536, -8, 50, 308, 0
768, 572, 450, 429, 1
273, -50, 0, 150, 0
319, -91, 20, 191, 0
144, -73, 0, 73, 0
510, -64, 210, 294, 0
503, -96, 70, 296, 0
766, -29, 30, 442, 0
223, -27, 0, 127, 0
319, -78, 0, 178, 0
164, -85, 0, 85, 0
473, -10, 40, 263, 0
334, -78, 0, 178, 0
343, -97, 40, 197, 0
237, -25, 10, 125, 0
896, 1336, 210, 517, 1
268, -44, 90, 144, 0
271, -48, 20, 148, 0
261, -37, 250, 137, 0
292, -62, 20, 162, 0
131, -72, 0, 72, 0
391, -19, 10, 219, 0
325, -81, 30, 181, 0
339, -90, 40, 190, 0
296, -60, 40, 160, 0
336, -83, 30, 183, 0
331, -85, 0, 185, 0
264, -39, 210, 139, 0
459, -55, 90, 255, 0
408, -40, 40, 240, 0
293, -61, 70, 161, 0
167, -89, 0, 89, 0
374, -1, 90, 201, 0
245, -33, 0, 133, 0
506, -86, 10, 286, 0
181, -96, 0, 96, 0
459, -72, 40, 272, 0
328, -78, 0, 178, 0
347, -86, 110, 186, 0
191, -7, 0, 107, 0
220, -17, 0, 117, 0
753, -76, 20, 426, 0
395, -10, 110, 210, 0
180, -1, 0, 101, 0
375, -18, 90, 218, 0
132, -71, 0, 71, 0
226, -21, 80, 121, 0
155, -82, 0, 82, 0
431, -37, 90, 237, 0
1000, 483, 240, 583, 1
225, -20, 0, 120, 0
300, -59, 0, 159, 0
166, -90, 0, 90, 0
306, -71, 100, 171, 0
782, -77, 50, 477, 0
120, -66, 0, 66, 0
181, -99, 0, 99, 0
230, -28, 20, 128, 0
368, -3, 20, 203, 0
434, -31, 30, 231, 0
274, -52, 200, 152, 0
365, -101, 270, 201, 0
263, -57, 30, 157, 0
215, -18, 0, 118, 0
147, -82, 40, 82, 0
649, 2494, 380, 358, 1
316, -71, 0, 171, 0
259, -42, 0, 142, 0
284, -60, 0, 160, 0
910, 2593, 520, 533, 1
595, -24, 90, 334, 0
637, 1510, 170, 346, 1
240, -33, 0, 133, 0
358, -95, 90, 195, 0
101, -57, 0, 57, 0
321, -80, 10, 180, 0
112, -60, 30, 60, 0
361, -1, 0, 201, 0
178, -97, 0, 97, 0
188, -1, 0, 101, 0
328, -75, 0, 175, 0
131, -72, 0, 72, 0
197, -20, 0, 120, 0
1171, -35, 230, 695, 0
794, 824, 140, 433, 1
325, -79, 0, 179, 0
182, -1, 0, 101, 0
427, -43, 90, 246, 0
349, -91, 0, 191, 0
129, -75, 0, 75, 0
598, 1275, 150, 327, 1
296, -62, 50, 162, 0
354, -1, 20, 201, 0
105, -59, 0, 59, 0
811, -84, 10, 484, 0
130, -67, 0, 67, 0
798, -17, 60, 468, 0
125, -67, 0, 67, 0
76, -38, 0, 38, 0
659, 151, 300, 360, 1
229, -27, 30, 127, 0
202, -6, 50, 106, 0
417, -47, 0, 247, 0
147, -84, 0, 84, 0
116, -63, 70, 63, 0
265, -40, 0, 140, 0
610, 856, 140, 345, 1
203, -11, 0, 111, 0
322, -77, 50, 177, 0
789, -75, 240, 465, 0
422, -44, 80, 244, 0
429, 1173, 370, 228, 1
390, -14, 40, 214, 0
378, -6, 0, 206, 0
390, -28, 80, 228, 0
358, -1, 10, 201, 0
392, -19, 100, 222, 0
481, -24, 170, 268, 0
223, -22, 0, 122, 0
735, 975, 370, 418, 1
497, 1283, 120, 268, 1
